symbol,name,id
'LM','Legg Mason Inc',9955
'LMAT','Lemaitre Vascular In',375919
'LMIA','Lmi Aerospace Inc',1008
'LMNX','Luminex Corp Del',71785
'LMT','Lockheed Martin Corp',11373
'LNBB','Lnb Bancorp Inc',NULL
'LNC','Lincoln Natl Corp In',10422
'LNCE','Lance Inc',1382
'LNCR','Lincare Hldgs Inc',NULL
'LNDC','Landec Corp',4570
'LNET','Lodgenet Entmt Corp',NULL
'LNG','Cheniere Energy Inc',11013
'LNN','Lindsay Mfg Co',9402
'LNT','Alliant Corp',9036
'LNUX','Geeknet Inc',NULL
'LNY','Landrys Restaurants',NULL
'LO','Lorillard Inc',NULL
'LOCM','Local Com Corp',NULL
'LOGC','Logic Devices Inc',6565
'LOGM','Logmein Inc',767160
'LOJN','Lo-Jack Corp',8844
'LOOK','Looksmart Ltd',9351
'LOOP','Loopnet Inc',NULL
'LOPE','Grand Canyon Ed Inc',778387
'LORL','Loral Space & Commun',3101
'LOV','Spark Networks Inc',666930
'LOW','Lowes Cos Inc',5395
'LPAD','Lapolla Inds Inc',8048
'LPHI','Life Partners Holdin',NULL
'LPNT','Lifepoint Hospitals',653144
'LPS','Lender Processing Svcs',NULL
'LPSN','Liveperson Inc',71438
'LPTH','Lightpath Technologi',10526
'LPX','Louisiana Pac Corp',3074
'LQDT','Liquidity Services I',408021
'LRCX','Lam Resh Corp',5807
'LRN','K12 Inc',374098
'LRY','Liberty Ppty Tr',NULL
'LSCC','Lattice Semiconducto',1092
'LSE','Capital Lease Fdg In',NULL
'LSI','Lsi Logic Corp',NULL
'LSTR','Landstar Sys Inc',926
'LSTZ.A','Liberty Media Lib Star',926
'LTC','Ltc Pptys Inc',6330
'LTD','Limited Brands Inc',NULL
'LTM','Life Time Fitness In',NULL
'LTRE','Learning Tree Intl I',11866
'LTRX','Lantronix Inc',76353
'LTS','Ladenburg Thalman Fi',1250
'LTXC','Ltx-Credence Corp',NULL
'LUB','Lubys Inc',3911
'LUFK','Lufkin Inds Inc',NULL
'LUK','Leucadia Natl Co',9694
'LUNA','Luna Innovations',410393
'LUV','Southwest Airls Co',9327
'LVB','Steinway Musical Ins',NULL
'LVLT','Level 3 Communicatio',2787
'LVS','Las Vegas Sands Corp',648612
'LVWR','Livewire Mobile Inc',NULL
'LWAY','Lifeway Foods Inc',3186
'LWSN','Lawson Software Inc',NULL
'LXK','Lexmark Intl Inc.',10818
'LXP','Lexington Corp Pptys',4647
'LXRX','Lexicon Genetics Inc',71902
'LXU','Lsb Inds Inc',11780
'LYRI','Lyris Inc',NULL
'LYTS','Lsi Inds Inc',4425
'LYV','Live Nation Inc',682463
'LZ','Lubrizol Corp',NULL
'LZB','La Z Boy Inc',5810
'LZR','Emergent Group Inc N',NULL
'M','Macys Inc.',10592
'MA','Mastercard Inc',87022
'MAA','Mid-Amer Apt Cmntys',1655
'MAC','Macerich Co',3747
'MACE','Mace Sec Intl Inc',3092
'MAG','Magnetek Inc',1067
'MAKO','Mako Surgical Corp',NULL
'MALL','Pc Mall Inc',NULL
'MAM','Maine & Maritimes Co',NULL
'MAN','Manpower Inc',8301
'MANH','Manhattan Assocs Inc',5692
'MANT','Mantech Intl Corp',37321
'MAPP','Map Pharmaceuticals Inc',NULL
'MAR','Marriott Intl Inc Ne',48224
'MAS','Masco Corp',4033
'MASC','Material Sciences Co',NULL
'MASI','Masimo Corp',34029
'MAT','Mattel Inc',6050
'MATK','Martek Biosciences C',NULL
'MATW','Matthews Intl Corp',6873
'MAXY','Maxygen Inc',NULL
'MBFI','Mb Financial Inc New',86476
'MBHI','Midwest Banc Holding',NULL
'MBI','Mbia Inc',7168
'MBLX','Metabolix Inc',109383
'MBND','Multiband Corp',NULL
'MBR','Mercantile Bancorp I',NULL
'MBRG','Middleburg Financial',11179
'MBRK','Middlebrook Pharmaceuti',NULL
'MBTF','Mbt Finl Corp',77423
'MBVT','Merchants Bkshrs New',9481
'MBWM','Mercantile Bank Corp',1249
'MCBC','Macatawa Bk Corp',2376
'MCBF','Monarch Community Ba',NULL
'MCBI','Metrocorp Bancshares',NULL
'MCCC','Mediacom Communicati',NULL
'MCD','Mcdonalds Corp',2163
'MCF','Contango Oil & Gas C',56051
'MCHP','Microchip Technology',698
'MCHX','Marchex Inc',401333
'MCK','Mckesson Hboc Inc',1903
'MCO','Moodys Corp',50902
'MCRI','Monarch Casino & Res',1241
'MCRL','Micrel Inc',NULL
'MCRS','Micros Sys Inc',NULL
'MCS','Marcus Corp',2316
'MCTI','Micro Component Tech',NULL
'MCY','Mercury Genl Corp Ne',2681
'MD','Mednax Inc',10840
'MDAS','Medassets Inc',417835
'MDC','M D C Corp Colo',1612
'MDCI','Medical Action Ind I',NULL
'MDCO','Medicines Co',76330
'MDF','Metropolitan Health',NULL
'MDH','Mhi Hospitality Corp',NULL
'MDP','Meredith Corp',722
'MDR','Mcdermott Intl',19
'MDRX','Allscripts Healthcar',80758
'MDS','Midas Group Inc',NULL
'MDSO','Medidata Solutions Inc',796438
'MDT','Medtronic Inc',939439
'MDTH','Medcath Corp',NULL
'MDTL','Medis Technologies L',NULL
'MDU','Mdu Res Group Inc',10788
'MDVN','Medivation Inc',9815
'ME','Mariner Energy Inc',NULL
'MEA','Metalico Inc',220754
'MEAD','Meade Instruments Corp',NULL
'MEAS','Measurement Specialt',NULL
'MED','Medifast Inc',2262
'MEDQ','Medquist Inc',NULL
'MEDW','Mediware Information',NULL
'MEE','Massey Energy Corp',NULL
'MEG','Media Gen Inc',8815
'MEI','Methode Electrs Inc',7372
'MELA','Electro Optical Scie',170492
'MEMS','Memsic Inc',NULL
'MEND','Micrus Endovascular',NULL
'MENT','Mentor Graphics Corp',7256
'MERR','Merriman Curhan Ford Gr',33047
'MERX','Merix Corp',NULL
'MESA','Mesa Air Group Inc',NULL
'MET','Metlife Inc',69459
'METR','Metro Bancorp Inc Pa',9516
'MF','Mf Global Hldgs Ltd',NULL
'MFA','Mfa Mtg Invts Inc',10168
'MFB','Maidenform Brands In',NULL
'MFE','Mcafee Inc',NULL
'MFI','Microfinancial Inc',NULL
'MFLX','Multi Fineline Elect',475813
'MFRI','Mfri Inc',3828
'MFSF','Mutualfirst Finl Inc',67523
'MFW','M & F Worldwide Corp',NULL
'MG','Mistras Group Inc',780483
'MGAM','Multimedia Games Inc',NULL
'MGEE','Mge Energy Inc',92182
'MGI','Moneygram Intl Inc',612320
'MGLN','Magellan Health Svcs',4772
'MGM','Mgm Mirage Inc',7264
'MGN','Mines Mgmt Co',56592
'MGPI','Mgp Ingredients Inc',4021
'MGRC','Mcgrath Rentcorp',5731
'MHAN','Manhattan Pharmaceut',NULL
'MHGC','Morgans Hotel Group',689196
'MHH','Mastech Holdings Inc',780506
'MHK','Mohawk Inds Inc',3451
'MHLD','Maiden Holdings Ltd',756964
'MHO','M/I Homes',11897
'MHP','Mcgraw Hill Inc',NULL
'MHR','Magnum Hunter Res Corp',691816
'MHS','Medco Health Solutio',NULL
'MI','Marshall & Ilsley Co',NULL
'MIC','Macquarie Infrastruc',638578
'MIDD','Middleby Corp',8427
'MIG','Meadowbrook Ins Grou',2691
'MIGP','Mercer Ins Group Inc',NULL
'MIL','Millipore Corp',8396
'MIND','Mitcham Inds Inc',8183
'MINI','Mobile Mini',10745
'MIPI','Molecular Insight Ph',NULL
'MIPS','Mips Technologies In',NULL
'MIR','Mirant Corp New',NULL
'MITI','Micromet Inc',NULL
'MJN','Mead Johnson Nutrition',794428
'MKC','Mccormick & Co Inc',6462
'MKL','Markel Corp',68045
'MKSI','Mks Instrument Inc',35
'MKTX','Marketaxess Hldgs In',620891
'MKTY','Mechanical Technology I',6224
'MLAB','Mesa Labs Inc',3476
'MLHR','Miller Herman Inc',2204
'MLI','Mueller Inds Inc',8228
'MLM','Martin Marietta Matl',9744
'MLNK','Moduslink Global Soluti',9133
'MLP','Maui Ld & Pineapple',6961
'MLR','Miller Inds Inc Tenn',1189
'MLSS','Milestone Scientific',3932
'MMC','Marsh & Mclennan Cos',10226
'MMG','Metalline Mining Inc',NULL
'MMLP','Martin Midstream Prt',114438
'MMM','3m Co',5248
'MMP','Magellan Midstream',80531
'MMPI.Q','Meruelo Maddux Prope',80531
'MMR','Mcmoran Exploration',NULL
'MMRF','Mmr Information Sys Inc',630562
'MMS','Maximus Inc',10344
'MMSI','Merit Med Sys Inc',11301
'MMUS','Makemusic Inc',NULL
'MNI','Mcclatchy Newspapers',48891
'MNKD','Mannkind Corp',126000
'MNOV','Medicinova Inc',402953
'MNRK','Monarch Financial Ho',711254
'MNRO','Monro Muffler Brake',6014
'MNRT.A','Monmouth Rl Est In S',6014
'MNTA','Momenta Pharmaceutic',407779
'MNTG','Mtr Gaming Group Inc',NULL
'MNTX','Manitek Intl Inc',648623
'MO','Altria Group Inc',8363
'MOC','Command Sec Corp',554
'MOCO','Mocon Inc',6162
'MOD','Modine Mfg Co',10290
'MOFG','Midwestone Finl Group I',757851
'MOG.A','Moog Inc a',757851
'MOH','Molina Healthcare In',389703
'MOLX','Molex Inc',NULL
'MON','Monsanto Co New',76144
'MORN','Morningstar Inc',634142
'MOS','Mosaic Co',630568
'MOSY','Mosys Inc',78114
'MOT','Motorola Inc',NULL
'MOV','Movado Group Inc',9376
'MOVE','Move Inc Com',NULL
'MPAA','Motorcar Parts & Acc',11357
'MPAC','Mod Pac Corp',NULL
'MPET','Magellan Pete Corp',9002
'MPG','Maguire Pptys Inc',942977
'MPR','Met Pro Corp',NULL
'MPW','Medical Pptys Trust',631979
'MPWR','Monolithic Pwr Sys I',642738
'MPX','Marine Prods Corp',81510
'MRCY','Mercury Computer Sys',308
'MRGE','Merge Healthcare Inc',9540
'MRH','Montpelier Re Holdin',NULL
'MRK','Merck & Co Inc New',6895
'MRLN','Marlin Business Svcs',593842
'MRM.Z','Merrrimac Inds Inc',593842
'MRNA','Mdrna Inc',10195
'MRO','Marathon Oil Corp',11509
'MRT','Mortons Restaurant G',942036
'MRTN','Marten Trans Ltd',6803
'MRVC','Mrv Communications I',4951
'MRVL','Marvell Technology G',74478
'MRX','Medicis Pharmaceutic',NULL
'MS','Morgan Stanley',5929
'MSA','Mine Safety Applianc',10240
'MSCC','Microsemiconductor',10428
'MSEX','Middlesex Water Co',7410
'MSFG','Mainsource Financial',4705
'MSFT','Microsoft Corp',8528
'MSII','Media Sciences Intl',NULL
'MSL','Midsouth Bancorp',6725
'MSM','Msc Indl Direct Inc',26962
'MSN','Emerson Radio Corp',379
'MSO','Martha Stewart Livin',381
'MSON','Misonix Inc',397
'MSPD','Mindspeed Technologies',NULL
'MSSR','Mccormick & Schmicks',NULL
'MSTR','Microstrategy Inc',11748
'MSW','Mission West Pptys I',NULL
'MTB','M & T Bk Corp',16919
'MTD','Mettler Toledo Inter',1150
'MTEX','Mannatech Inc',5500
'MTG','Mgic Invt Corp Wis',2147
'MTH','Meritage Corp',1545
'MTN','Vail Resorts Inc',3893
'MTOX','Medtox Scientific In',NULL
'MTRX','Matrix Svc Co',6540
'MTSC','Mts Sys Corp',10052
'MTSN','Mattson Technology I',2366
'MTW','Manitowoc Inc',5237
'MTX','Minerals Technologie',9266
'MTXX','Matrixx Initiatives',NULL
'MTZ','Mastec Inc',10595
'MU','Micron Technology In',4934
'MUR','Murphy Oil Corp',2584
'MVIS','Microvision Inc Wash',3381
'MW','Mens Wearhouse Inc',7534
'MWA','Mueller Wtr Prods In',698370
'MWE','Markwest Energy Part',96125
'MWIV','Mwi Veterinary Suppl',NULL
'MWV','Meadwestvaco Corp',NULL
'MWW','Monster Worldwide In',3835
'MXB','Msci Inc',NULL
'MXC','Mexco Energy Corp',2762
'MXGL','Max Re Capital Ltd H',NULL
'MXIM','Maxim Integrated Pro',4884
'MXWL','Maxwell Technologies',11901
'MYE','Myers Inds Inc',2374
'MYGN','Myriad Genetics Inc',8170
'MYL','Mylan Labs Inc',7086
'MYRG','Myr Group Inc Del',3167
'MYRX','Myriad Pharmaceuticals',801889
'N','Netsuite Inc',99214
'NABI','Nabi Biopharmaceutic',NULL
'NADX','National Dentex Corp',NULL
'NAFC','Nash Finch Co',NULL
'NAII','Natural Alternatives',3762
'NAL','Newalliance Bancshar',NULL
'NANO','Nanometrics Inc',3984
'NANX','Nanophase Tchnologie',4234
'NARA','Nara Bancorp Inc',NULL
'NASB','Nasb Finl Inc',8163
'NASM','North Amern Scientific',NULL
'NATH','Nathans Famous Inc N',6258
'NATI','National Instrs Corp',5023
'NATL','National Interstate',650441
'NAV','Navistar Intl Corp N',7014
'NAVG','Navigators Group Inc',11640
'NAVI','Navisite Inc',921805
'NAVR','Navarre Corp',NULL
'NBBC','Newbridge Bancorp',9087
'NBF','Nova Biosource Fuels',NULL
'NBIX','Neurocrine Bioscienc',5102
'NBL','Noble Energy Inc',2824
'NBR','Nabors Industries Lt',94537
'NBS','Neostem Inc',NULL
'NBTB','Nbt Bancorp Inc',11541
'NBY','Novabay Pharmaceuticals',735098
'NC','Nacco Inds Inc',1939
'NCI','Navigant Consulting',6287
'NCIT','Nci Inc',681145
'NCMI','National Cinemedia I',723465
'NCOC','National Coal Corp',NULL
'NCR','Ncr Corp New',2066
'NCS','Nci Building Sys Inc',9959
'NCT','Newcastle Invt Corp',112959
'NDAQ','Nasdaq org.fantastic.findw.Stock Martket',85928
'NDN','99 Cents Only Stores',NULL
'NDSN','Nordson Corp',10478
'NEBS','New England Bancshar',NULL
'NEM','Newmont Mng Corp Hld',94761
'NENG','Network Engines Inc',NULL
'NEOG','Neogen Corp',1125
'NEOM','Neomedia Technologie',4115
'NEOP','Neoprobe Corp',NULL
'NEPH','Nephros Inc',382946
'NEST','Nestor Inc',NULL
'NETL','Netlogic Microsystem',NULL
'NEU','Newmarket Corp',625888
'NEWP','Newport Corp',115
'NEWS','Newstar Financial In',721498
'NEWT','Newtek Cap Inc',78378
'NEXM','Nexmed Inc',NULL
'NEXS','Nexxus Lighting Inc',NULL
'NFBK','Northfield Bancorp Inc',746960
'NFG','National Fuel Gas Co',4078
'NFLX','Netflix Com Inc',75377
'NFP','National Finl Partne',NULL
'NFX','Newfield Expl Co',5114
'NGA','North Amern Galvanzn',NULL
'NGAS','Ngas Resources Inc',NULL
'NGBF','New Generation Biofuels',NULL
'NGEN','Nanogen Inc',NULL
'NGLS','Targa Resources Part',726503
'NGS','Natural Gas Services',110151
'NGSX','Neurogesx Inc',734051
'NHC','National Healthcare',8919
'NHI','National Health Invs',3301
'NHP','Nationwide Health Pp',NULL
'NHTB','New Hampshire Thrift',NULL
'NHWK','Nighthawk Radiology',NULL
'NI','Nisource Inc',75509
'NIHD','Nii Hldgs Inc',40639
'NILE','Blue Nile Inc',154202
'NITE','Knight Capital Group',NULL
'NJR','New Jersey Res',5502
'NKE','Nike Inc',208
'NKSH','National Bankshares',6657
'NKTR','Nektar Therapeutics',10737
'NL','Nl Inds Inc',6409
'NLC','Nalco Holding Compan',NULL
'NLCI','Nobel Learning Cmnty',NULL
'NLS','Nautilus Group Inc',8951
'NLST','Netlist Inc',718817
'NLTX','Nile Therapeutics Inc',NULL
'NLY','Annaly Mtg Mgmt Inc',8946
'NMM','Navios Maritime Partner',760496
'NMRX','Numerex Corp N Y',11276
'NMTI','Nmt Med Inc',NULL
'NNBR','Nn Inc',2535
'NNI','Nelnet Inc',590451
'NNN','National Retail Prop',11382
'NOC','Northrop Corp',82719
'NOG','Northern Oil & Gas Inc',77322
'NOIZ','Micronetics Wireless',NULL
'NOOF','New Frontier Media I',NULL
'NOV','National-Oilwell Inc',10065
'NOVA','Novamed Eyecare Inc',NULL
'NOVB','North Valley Bancorp',NULL
'NOVL','Novell Inc',NULL
'NP','Neenah Paper Inc',642319
'NPBC','Natl Penn Bancshares',11059
'NPK','National Presto Inds',11182
'NPLA','Inplay Technologies',NULL
'NPO','Enpro Inds Inc',95876
'NPSP','Nps Pharmaceuticals',NULL
'NR','Newpark Res Inc',2074
'NRCI','National Research Co',NULL
'NRF','Northstar Rlty Fin C',632055
'NRG','Nrg Energy Inc',28695
'NRGP','Inergy Hldgs L P',NULL
'NRGY','Inergy L P',NULL
'NRIM','Northrim Bancorp Inc',94871
'NRP','Natural Resource Par',107822
'NS','Nustar Energy Lp',78407
'NSC','Norfolk Southern Cor',5042
'NSFC','Northern Sts Finl Co',1712
'NSH','Nustar Gp Holdings Llc',704008
'NSIT','Insight Enterprises',4154
'NSM','National Semiconduct',855544
'NSPH','Nanosphere Inc',105064
'NSR','Neustar Inc',598815
'NSSC','Napco Sec Sys Inc',7717
'NST','Nstar',NULL
'NTAP','Netapp Inc',4195
'NTCT','Netscout Sys Inc',9102
'NTGR','Netgear Inc',79265
'NTIC','Northern Tech Intl C',3535
'NTII','Neurobiologial Tech Inc',6074
'NTLS','Ntelos Hldgs Corp',675480
'NTN','Ntn Communications I',5272
'NTRI','Nutri Sys Inc New',70191
'NTRS','Northern Tr Corp',10923
'NTSC','National Technical',NULL
'NTWK','Netsol Technologies',2785
'NTY','Nbty Inc',NULL
'NU','Northeast Utils',NULL
'NUAN','Nuance Communication',6992
'NUE','Nucor Corp',2036
'NUHC','Nu Horizons Electrs',NULL
'NURO','Neurometrix Inc',635180
'NUS','Nu Skin Enterprises',1378
'NUTR','Nutraceutical Intl C',3105
'NUVA','Nuvasive Inc',150658
'NVAX','Novavax Inc',9557
'NVDA','Nvidia Corp',4967
'NVDL','Novadel Pharma Inc',7291
'NVE','Nv Energy Inc',NULL
'NVEC','Nve Corp',6001
'NVIC','N-Viro Intl Corp',5529
'NVLS','Novellus Sys Inc',950789
'NVR','Nvr Inc',2583
'NVTL','Novatel Wireless Inc',NULL
'NWBI','Northwest Bancshares In',811501
'NWBO','Northwest Biotherapeuti',89350
'NWE','Northwestern Corp',1648
'NWFL','Norwood Financial Co',4143
'NWK','Network Equip Techno',NULL
'NWL','Newell Rubbermaid In',7492
'NWLI','National Westn Lfe',9106
'NWN','Northwest Nat Gas Co',3775
'NWPX','Northwest Pipe Co',11593
'NWSA','News Corp Ltd',895680
'NWY','New York & Co Inc',389278
'NX','Quanex Building Product',767334
'NXST','Nexstar Broadcasting',87417
'NXTM','Nxstage Medical Inc',680141
'NXXI','Nutrition 21 Inc',NULL
'NYB','New York Cmnty Banco',NULL
'NYER','Nyer Med Group Inc',NULL
'NYM','Nymagic Inc',NULL
'NYMT','New York Mtg Tr Inc',612878
'NYNY','Empire Resorts Inc',6159
'NYT','New York Times Co',5788
'NYX','Nyse Euronext',NULL
'O','Realty Income Corp',10047
'OB','Onebeacon Insurance',717164
'OBCI','Ocean Bio Chem Inc',9646
'OC','Owens Corning New',717526
'OCCF','Optical Cable Corp',NULL
'OCFC','Oceanfirst Finl Corp',9716
'OCLR','Oclaro Inc',95397
'OCLS','Oculus Innovative Sc',714052
'OCN','Ocwen Finl Corp',10413
'OCNF','Oceanfreight Inc',NULL
'OCNW','Occam Networks Inc',NULL
'OCR','Omnicare Inc',NULL
'ODC','Oil Dri Corp Amer',91
'ODFL','Old Dominion Fght Li',3089
'ODP','Office Depot Inc',6394
'ODSY','Odyssey Healthcare I',NULL
'OEH','Orient-Express Hotel',NULL
'OESX','Orion Energy Systems In',754668
'OFC','Corporate Office Ppt',5183
'OFG','Oriental Finl Group',8307
'OFI','Overhill Farms Inc',NULL
'OFIX','Orthofix Intl N V',5719
'OFLX','Omega Flex Inc',672119
'OGE','Oge Energy Corp',595
'OGXI','Oncogenex Pharmaceutica',7306
'OHB','Orleans Homebulders',NULL
'OHI','Omega Healthcare Inv',4811
'OI','Owens Ill Inc',4784
'OICO','O I Corp',NULL
'OII','Oceaneering Intl Inc',10241
'OIS','Oil Sts Intl Inc',78291
'OKE','Oneok Inc New',4799
'OKS','Oneok Partners Lp',4586
'OKSB','Southwest Bancorp In',5050
'OLN','Olin Corp',888
'OLP','One Liberty Fireston',6718
'OMC','Omnicom Group',6865
'OMCL','Omnicell Inc',75441
'OME','Omega Protein Corp',370
'OMER','Omeros Corp',629740
'OMEX','Odyssey Marine Explo',287
'OMG','Om Group Inc',7274
'OMI','Owens & Minor Inc Ne',10704
'OMN','Omnova Solutions Inc',65254
'OMNI','Omni Energy Services',NULL
'OMPI','Obagi Medical Produc',NULL
'OMX','Officemax Inc Del',NULL
'ONB','Old Natl Bancp Ind',12029
'ONNN','On Semiconductor Cor',NULL
'ONSM','Onstream Media Corp',1227
'ONT','On2 Com Inc',NULL
'ONVI','Onvia Com Inc',70275
'ONXX','Onyx Pharmaceuticals',NULL
'OPEN','Opentable Inc',NULL
'OPK','Opko Health Inc',4083
'OPLK','Oplink Communication',NULL
'OPNT','Opnet Technologies I',NULL
'OPOF','Old Point Finl Corp',11258
'OPTC','Optelecom Inc',NULL
'OPTR','Optimer Pharmaceutic',NULL
'OPTT','Ocean Pwr Technologies',726032
'OPTV','Opentv Corp',NULL
'OPWV','Openwave Sys Inc',NULL
'OPXA','Opexa Therapeutics I',10315
'OPXT','Opnext Inc',NULL
'ORA','Ormat Technologies I',643611
'ORB','Orbital Sciences Cor',NULL
'ORBC','Orbcomm Inc',708623
'ORBT','Orbit Intl Corp',2751
'ORCC','Online Res & Communi',NULL
'ORCD','Orchard Enterprises Inc',NULL
'ORCH','Orchid Cellmark Inc',NULL
'ORCL','Oracle Systems Corp',688447
'OREX','Orexigen Therapeutics I',729356
'ORI','Old Rep Intl Corp',3358
'ORIT','Oritani Finl Corp',823120
'ORLY','O Reilly Automotive',5442
'ORN','Orion Marine Group Inc',747297
'ORXE','Ore Pharmaceutical Hldg',5222
'OSBC','Old Second Bancorp I',5962
'OSCI','Oscient Pharmaceutic',NULL
'OSG','Overseas Shipholdng',7663
'OSIP','Osi Pharmaceuticals',NULL
'OSIR','Osiris Therapeutics',708518
'OSIS','Osi Systems Inc',5932
'OSK','Oshkosh Truck Corp',9119
'OSTE','Osteotech Inc',NULL
'OSTK','Overstock Com Inc De',100011
'OSUR','Orasure Technologies',76876
'OTIX','Otix Global Inc',NULL
'OTTR','Otter Tail Corp',807724
'OUTD','Outdoor Channel Hldg',NULL
'OVRL','Overland Storage Inc',NULL
'OVTI','Omnivision Technolog',73940
'OWW','Orbitz Worldwide Inc',739663
'OXGN','Oxigene Inc',6739
'OXM','Oxford Inds Inc',8023
'OXPS','Optionsxpress Hldgs',NULL
'OXY','Occidental Pete Corp',6009
'OYOG','Oyo Geospace Corp',NULL
'OZM','Och Ziff Cap Mgmt Group',749435
'OZRK','Bank Of The Ozarks I',11172
'PAA','Plains All Amern Pip',9602
'PABK','Pab Bankshares Inc',7220
'PACR','Pacer Intl Inc Tenn',NULL
'PACW','Pacwest Bancorp Del',70521
'PAET','Paetec Holding Corp',NULL
'PAG','Penske Automotive Grp I',7471
'PALM','Palm Inc New',NULL
'PANC','Panacos Pharmaceutic',1110
'PANL','Universal Display Co',933724
'PAR','3par Inc',3059
'PARD','Poniard Pharmaceutic',2239
'PARL','Parlux Fragrances In',NULL
'PAS','Pepsiamericas Inc',NULL
'PATK','Patrick Inds Inc',1947
'PATR','Patriot Transn Hldg',NULL
'PAY','Verifone Hldgs Inc',658618
'PAYX','Paychex Inc',11466
'PBCI','Pamrapo Bancorp Inc',NULL
'PBCT','Peoples United Financia',725280
'PBG','Pepsi-Cola Bottling',NULL
'PBH','Prestige Brands Hldg',644540
'PBI','Pitney Bowes Inc',2496
'PBIB','Porter Bancorp Inc',704985
'PBIO','Pressure Biosciences',7919
'PBIP','Prudential Bancorp I',649825
'PBNY','Provident New York B',NULL
'PBY','Pep Boys Manny Moe&J',11857
'PCAR','Paccar Inc',4173
'PCBC','Pacific Cap Bancorp',NULL
'PCBK','Pacific Continental',64149
'PCC','Pmc Coml Tr',NULL
'PCCC','P C Connection',3148
'PCG','Pg&E Corp',3702
'PCH','Potlatch Corp New',685628
'PCL','Plum Creek Timber Co',8499
'PCLN','Priceline Com Inc',3671
'PCP','Precision Castparts',1414
'PCS','Metropcs Communicati',NULL
'PCTI','Pc-Tel Inc',5685
'PCU','Southern Copper Corp',NULL
'PCX','Patriot Coal Corp',NULL
'PCYC','Pharmacyclics Inc',NULL
'PCYO','Purecycle Corp',1140
'PDC','Pioneer Drilling Co',NULL
'PDCO','Patterson Companies',9323
'PDE','Pride Intl Inc Del',NULL
'PDEX','Pro-Dex Inc Colo',7726
'PDFS','Pdf Solutions Inc',78146
'PDGE','Pdg Environmental In',2349
'PDII','Pdi Inc',4693
'PDLI','Pdl Biopharma Inc',11207
'PDMI','Paradigm Med Inds Inc D',2343
'PDO','Pyramid Oil Co',NULL
'PDRT','Particle Drilling Te',NULL
'PEB','Pebblebrook Hotel Tr',813512
'PEBK','Peoples Bk N C',4655
'PEBO','Peoples Bancorp Inc',4912
'PEET','Peets Coffee & Tea I',NULL
'PEG','Public Svc Enterpris',3677
'PEGA','Pegasystems Inc',569
'PEI','Pennsylvania Rl Est',1348
'PEIX','Pacific Ethanol Inc',6714
'PENN','Penn Natl Gaming Inc',2649
'PENX','Penford Corp',NULL
'PEP','Pepsico Inc',5110
'PERF','Perfumania Hldgs Inc',3488
'PERY','Ellis Perry Intl Inc',7830
'PESI','Perma-Fix Environmen',11847
'PETD','Petroleum Dev Corp',NULL
'PETM','Petsmart Inc',NULL
'PETS','Petmed Express Inc',70775
'PFBC','Prefered Bk Los Ange',832038
'PFBI','Premier Finl Bancorp',3393
'PFBX','Peoples Finl Corp Mi',5311
'PFCB','P F Changs China Bis',NULL
'PFE','Pfizer Inc',5709
'PFFB','Pff Bancorp Inc',NULL
'PFG','Principal Financial',80236
'PFIN','P&F Inds Inc',2500
'PFS','Provident Finl Svcs',376986
'PFSW','Pfsweb Inc',67680
'PFWD','Phase Forward Inc',NULL
'PG','Procter & Gamble Co',1341
'PGC','Peapack-Gladstone Fi',3023
'PGI','Premiere Global Svcs',1174
'PGN','Progress Energy Inc',922896
'PGNX','Progenics Pharmaceut',4953
'PGR','Progressive Corp Ohi',5247
'PGTI','Pgt Inc',702015
'PGV','Velocity Portfolio Grou',NULL
'PH','Parker Hannifin Corp',9387
'PHC','Phc Inc Mass',NULL
'PHH','Phh Corp',13641
'PHHM','Palm Harbor Homes',NULL
'PHII.K','Phi Inc',NULL
'PHLI','Pacifichealth Labora',3227
'PHM','Pulte Homes Corp',9113
'PHMD.D','Photomedex Inc',9113
'PHX','Panhandle Royalty Co',3076
'PICO','Pico Hldgs Inc',9194
'PII','Polaris Inds Inc',1195
'PIKE','Pike Elec Corp',NULL
'PINN','Pinnacle Gas Resources',NULL
'PIP','Pharmathene Inc',673145
'PIR','Pier I Imports Inc',960
'PJC','Piper Jaffray Cos',412929
'PKD','Parker Drilling Co',11354
'PKE','Park Electrochemical',2521
'PKG','Packaging Corp Amer',8647
'PKI','Perkinelmer Inc',10493
'PKOH','Park Ohio Hldgs Corp',3440
'PKT','Procera Networks Inc',NULL
'PKY','Parkway Pptys Inc',10813
'PL','Protective Life Corp',NULL
'PLA','Playboy Enterprises',NULL
'PLAB','Photronic Labs Inc',5563
'PLBC','Plumas Bancorp',102470
'PLCE','Childrens Pl Retail',10872
'PLCM','Polycom Inc',3669
'PLCS.F','Plc Sys Inc',3669
'PLD','Prologis Tr',2909
'PLFE','Presidential Life Co',NULL
'PLL','Pall Corp',NULL
'PLNR','Planar Sys Inc',11785
'PLPC','Preformed Line Prods',85841
'PLT','Plantronics Inc New',5597
'PLUG','Plug Power Inc',11641
'PLUS','Eplus Inc',1970
'PLXS','Plexus Corp',3326
'PLXT','Plx Technology Inc',NULL
'PM','Philip Morris Intl Inc',758041
'PMAC.A','Pma Cap Corp',758041
'PMBC','Pacific Mercantile B',74683
'PMC','Pharmerica Corp',738867
'PMCS','Pmc-Sierra Inc',6307
'PMD','Psychemedics Corp',8251
'PMFG','Pmfg Inc',767020
